device_id,ref_type_id,source_id,pred_KNN,pred_RF
2999364724812332308,1,0,81449.92851216489,83109.41067712914
2999739104586079311,1,1,81354.35590293413,79298.49245177922
3000743843873336193,7,3,81865.75494599814,82621.70099012747
3004337281488491862,1,1,80811.79404295856,79298.49245177922
3005239600372026578,1,7,79630.51684743384,68334.57664233379
3007847273422678516,1,0,81284.46630541628,83109.41067712914
3008375976504780923,1,1,81394.9959135254,79298.49245177922
3011391601857429129,1,1,81318.42160961006,79298.49245177922
3013452407777234385,1,1,81651.91111809158,79298.49245177922
3014051788181914368,1,7,82063.1969455122,68334.57664233379
3015728650082320700,7,1,81640.21509787052,79298.49245177922
301706380030517873,1,0,82061.58549770933,83109.41067712914
3018757646247120874,7,1,81698.66443449694,79298.49245177922
3019228335165375911,1,0,81509.77742902364,83109.41067712914
302262623587675068,1,3,81786.89848900275,82621.70099012747
3022980063711653653,1,1,81257.24820364102,79298.49245177922
3023178998733156546,7,0,80800.48029685175,83109.41067712914
3023336761160658896,1,1,81203.84003333551,79298.49245177922
3026721207081386334,7,1,81311.8936837466,79298.49245177922
30270352558265984,7,1,81862.37008072766,79298.49245177922
3027376511892879183,1,1,81210.98276108154,79298.49245177922
3030112829082880414,1,0,81726.67686215686,83109.41067712914
303092259385840804,1,1,81122.29989290267,79298.49245177922
3031905217641816121,1,3,81733.15413773624,82621.70099012747
3032528019974782509,1,3,81860.28590907679,82621.70099012747
3035437609466407299,1,1,82284.17770218836,79298.49245177922
3036512749306595568,1,1,82168.94038614286,79298.49245177922
3037779164352160462,1,3,81707.47980592733,82621.70099012747
304277375782965945,1,7,81451.23364288187,69434.74600795352
3045823009447156201,1,1,81160.15982598504,79298.49245177922
3047046662433111751,1,0,80900.26486471153,83109.41067712914
3049935761390465502,7,1,81315.63613295893,79298.49245177922
3052328911073309672,1,1,81340.43823236573,79298.49245177922
3053424549814493729,1,1,81465.06663548027,79298.49245177922
3056028901449660589,1,0,82857.31443893797,83109.41067712914
3056496193309180369,1,0,82581.14980237423,83109.41067712914
3057201193707403038,1,7,82829.89594502162,68334.57664233379
3057298069512174447,1,0,82791.90289217979,83109.41067712914
3057683843871869599,1,1,82465.61690339095,79298.49245177922
3059152842336328486,1,1,82728.26631942655,79298.49245177922
3059733705055216822,1,1,82150.69987010659,79298.49245177922
3059807483647270115,7,0,81987.71347083953,83109.41067712914
3060990697035096831,1,1,81626.93294693013,79298.49245177922
3061437839397530213,1,1,81077.25356731334,79298.49245177922
306201549474470208,1,7,81744.12909818553,69434.74600795352
3062561641088484750,1,0,81895.4240939958,83109.41067712914
306267453945591221,1,8,81513.1243198619,92193.07473980954
306295876498399040,1,3,81480.22126502635,82621.70099012747
3064382065216586043,1,1,83028.05637173347,79298.49245177922
3065152690537683419,1,1,83106.20396333539,79298.49245177922
3065749611935866818,1,1,82786.23135473357,79298.49245177922
3068355549743843406,1,1,82855.32203529804,79298.49245177922
3069271271511229730,1,1,83145.8771684153,79298.49245177922
3069324546630310450,1,6,83006.575573955,92644.6648703065
3070096496357849496,1,1,82161.53594214868,79298.49245177922
3072781577330789277,1,1,82142.42982423173,79298.49245177922
3073239788968846298,1,1,82404.84744476971,79298.49245177922
3074723869085034559,1,1,81979.39502776529,79298.49245177922
3075197052326157036,7,1,81809.5312939296,79298.49245177922
3076081998698886832,1,1,81529.32331392718,79298.49245177922
3077204395988907580,1,1,81505.93559207546,79298.49245177922
3079760554114300565,1,1,80848.0295306666,79298.49245177922
3082449889489499456,1,3,81602.64441876861,82621.70099012747
3083028284057482793,1,1,81935.45869912372,79298.49245177922
3083541535124690446,1,1,82343.02948885503,79298.49245177922
3086587346716204414,1,1,82003.15972962834,79298.49245177922
308944419142764899,1,0,81727.58182876972,83109.41067712914
3090487566115573391,7,0,81047.72798826658,83109.41067712914
3090902395165103628,1,3,80584.40526225316,82621.70099012747
3091270038256839685,1,0,80300.11468230117,83109.41067712914
3092196095422060211,1,1,80263.78003243516,79298.49245177922
3093774065692231498,7,1,82481.92267017667,79298.49245177922
3099336173836940681,1,1,81919.95317247808,79298.49245177922
3100370478761185431,7,1,82249.21712621397,79298.49245177922
3101303875496378603,1,1,81652.2795630239,79298.49245177922
3101965660470407077,1,1,81148.23888440162,79298.49245177922
310321962709894700,1,1,81577.31415081587,79298.49245177922
3105234994427757369,1,1,81438.96200130512,79298.49245177922
3111272663202932677,1,1,81640.08821675452,79298.49245177922
3112451874033008219,1,2,81267.18491909029,88099.52764773664
3115871745338606700,1,1,82662.22635030128,79298.49245177922
3121311586959732644,1,1,80705.77481935134,79298.49245177922
3122401001894281625,1,1,81480.79452082237,79298.49245177922
312639690284977170,1,1,82104.21846244513,79298.49245177922
3128145151603245248,1,1,82365.06178217745,79298.49245177922
3129323880892009293,1,4,81902.08065993717,96670.42493645004
3134837353987943942,1,3,82202.52681749,82621.70099012747
3139981846352991435,1,3,81822.02450561342,82621.70099012747
3140323035840550562,1,1,81650.60840817467,79298.49245177922
314298725829269771,1,8,82496.32473052497,92193.07473980954
3143211942143826950,1,1,81581.2978374623,79298.49245177922
3144213149273258171,7,0,81760.32526030536,83109.41067712914
314715295764604476,1,0,82324.78424353864,83109.41067712914
3147857495006591365,1,1,81092.85991844621,79298.49245177922
3149563041121077554,1,1,81306.20461501744,79298.49245177922
3150791614190278060,1,0,81857.8827653271,83109.41067712914
315177544481427677,1,1,82437.93375733854,79298.49245177922
3151854981132948307,1,7,81620.34031355385,68334.57664233379
3155399339962003981,1,0,81249.3905805571,83109.41067712914
3158344902126417157,1,7,80397.98910870266,68334.57664233379
3165403350450358986,7,1,81076.66455147216,79298.49245177922
3166756655871643852,1,1,81051.58005482283,79298.49245177922
3168869014910151962,1,1,82237.93972524129,79298.49245177922
3171554921304356075,1,1,81678.16291335477,79298.49245177922
317305742445456743,7,3,81482.46329058139,82621.70099012747
3175332956154232854,1,1,81334.16042700068,79298.49245177922
3179056308473868402,1,1,82840.14684895477,79298.49245177922
3180366415118796640,1,2,81826.26417279265,88099.52764773664
3181505027806716064,7,1,81534.57365328955,79298.49245177922
3182593296274463132,7,0,80670.25808847096,83109.41067712914
3183723554725460822,1,4,80988.98352776417,96670.42493645004
3191065655756500122,1,2,82395.42713777027,88099.52764773664
3195382756119960123,1,7,82247.71719178559,68334.57664233379
3197749339671388664,1,0,82063.72048455314,83109.41067712914
3198857993573938899,1,0,82484.08779963499,83109.41067712914
3199963500377195436,1,4,81452.77762968505,96670.42493645004
3201470599500193259,1,2,82119.48354498527,88099.52764773664
3203154582724482981,7,1,81473.21680194342,79298.49245177922
3205141471894123572,1,0,82101.6909277028,83109.41067712914
3205314105789971864,1,7,81931.17468426113,68334.57664233379
320643565808973155,1,1,80433.89348311079,79298.49245177922
3207161641133205230,1,1,81933.82988090257,79298.49245177922
3207364435361793240,1,1,81785.2700345131,79298.49245177922
3209042848786968922,1,0,82162.64209047679,83109.41067712914
3212714779716119835,1,0,80118.06800350329,83109.41067712914
321959784226548771,1,1,81218.93245345565,79298.49245177922
3219785961563797899,7,2,82219.0561681745,88099.52764773664
3220217492937131900,1,8,82525.26453323345,92193.07473980954
3220261180291892538,1,6,82525.26453323345,92644.6648703065
3222022802439300964,1,0,82134.02597200767,83109.41067712914
3223113076876810826,1,7,82111.63276336443,68334.57664233379
3223437333517281181,1,0,81999.12059036657,83109.41067712914
3228344015010333257,1,1,82279.9221269236,79298.49245177922
3233911784861016638,1,7,81193.87495118547,68334.57664233379
3233946486982523460,1,0,81160.97189634992,83109.41067712914
3235628691761781442,1,4,81322.41650455719,96670.42493645004
3237501159316177871,1,1,81228.33082043024,79298.49245177922
3238513504101721058,1,1,81229.54333569574,79298.49245177922
3238934350569588516,1,1,80657.01384737814,79298.49245177922
3240983531057736623,1,1,81262.88012513217,79298.49245177922
3241935346528109483,1,7,82166.40127037789,68334.57664233379
3243891980020549283,1,1,82120.20652513734,79298.49245177922
3244807130677441526,1,0,81157.53282395101,83109.41067712914
3250029960152860334,7,4,81744.37906566654,96670.42493645004
3251140061235690499,1,7,81491.39021872671,68334.57664233379
3253792757346482797,1,7,81315.36997305883,68334.57664233379
3255962674577456440,7,1,81224.47559370959,79298.49245177922
3258269714632495175,1,7,81638.75426185071,68334.57664233379
3258655243705308954,7,3,81442.9976801544,82621.70099012747
3259829807236472897,7,0,81309.46503839493,83109.41067712914
3261532200343831240,1,3,82015.3533963204,82621.70099012747
3262020032320755832,7,0,81629.10917290277,83109.41067712914
3264884918412959565,1,0,82022.16216965317,83109.41067712914
3265658735384816669,1,2,81784.27530417824,88099.52764773664
3272302320895632701,7,8,82186.73441110726,92193.07473980954
3273262076591302934,1,1,81486.67129700116,79298.49245177922
3278786267823016623,1,0,81090.44655566402,83109.41067712914
3282147327184686048,7,1,81985.36405777719,79298.49245177922
3282497496392114748,1,1,81836.49189195056,79298.49245177922
3283540166043810779,1,1,81316.41560751869,79298.49245177922
3286699066989118437,7,1,81308.05329140225,79298.49245177922
3286881832018496324,1,1,81134.57155661544,79298.49245177922
3286882883431732636,1,1,81134.57155661544,79298.49245177922
3289513616951991535,1,0,81640.84342344361,83109.41067712914
3292295705641471137,1,1,81237.7410365635,79298.49245177922
3293615203750568796,7,8,81546.81702561564,92193.07473980954
3294683469938243206,1,3,81766.14109929313,82621.70099012747
3298734266924568487,1,1,81631.585570104,79298.49245177922
3301162297355997287,1,1,81510.61877039312,79298.49245177922
3304422871739225775,7,1,81595.26128415116,79298.49245177922
3305144334390477911,1,8,82480.73246795346,92193.07473980954
3307281204623335588,7,1,81840.23063438998,79298.49245177922
3308732471776313936,1,0,81164.4468845875,83109.41067712914
3309023749462671385,1,2,81069.04038152467,88099.52764773664
3310350251214631770,1,1,81469.76175862376,79298.49245177922
3311330124973130129,1,3,81038.21149779488,82621.70099012747
3313512338438480496,1,3,81362.64533468937,82621.70099012747
3313923626031503969,1,3,81107.83069526526,82621.70099012747
3314702920856161849,1,1,80413.59372398736,79298.49245177922
3318668771946723436,1,3,81530.55772496006,82621.70099012747
3319110306240276583,1,1,81719.63667480777,79298.49245177922
3319388280542933094,1,6,81683.06290231767,92644.6648703065
3321601397382502416,1,4,82365.58019479747,96670.42493645004
3323456275492122838,1,0,81928.15212897147,83109.41067712914
3326777805270701329,1,8,82609.9693739189,92193.07473980954
3328386131240223423,7,1,81911.95527785539,79298.49245177922
3330508058871248188,1,1,81629.70963009176,79298.49245177922
3330702673312915786,1,1,81799.84300390985,79298.49245177922
3334638357412919781,1,1,81342.58192684926,79298.49245177922
3334793051902837392,1,1,81314.00009362314,79298.49245177922
3335565990016674125,1,0,81213.38881118353,83109.41067712914
3336700232142561148,1,1,81040.70877695714,79298.49245177922
3339062821873653335,1,1,81521.98628013025,79298.49245177922
3340872342738373529,1,1,81067.10511626337,79298.49245177922
3347212239294716191,1,1,81441.00482604324,79298.49245177922
3351686308787436953,1,1,81033.47316522578,79298.49245177922
335199347257740754,1,1,81039.67556925272,79298.49245177922
3352380177873404114,7,1,81322.122587666,79298.49245177922
3352644197912933292,1,3,81180.57104707405,82621.70099012747
3354634950334424839,1,3,81424.93952889583,82621.70099012747
3354909106837064610,1,1,81386.58888992875,79298.49245177922
3355042657366518905,1,3,81566.00207929697,82621.70099012747
3356017854843251517,1,7,81499.0000770554,68334.57664233379
336042738814610562,1,6,80657.06064100786,92644.6648703065
336131317537691415,1,3,80621.60083441153,82621.70099012747
3364799483668759441,1,1,81760.85649600129,79298.49245177922
3364877530778490708,1,1,81869.50498175771,79298.49245177922
336603579893007540,1,6,81130.29937629933,92644.6648703065
3368442780467753865,1,7,81831.63861575622,68334.57664233379
3374427678361989318,1,0,81336.41897473918,83109.41067712914
3375495205907218182,7,1,81658.43474082585,79298.49245177922
3377569381150850373,1,0,82774.69796148471,83109.41067712914
3381530246149586964,1,7,82244.18223915943,68334.57664233379
3385344780743307663,1,1,81403.08342051107,79298.49245177922
3388038315721593911,7,0,81939.80306945561,83109.41067712914
3390248800511599324,1,1,81052.56903773929,79298.49245177922
3390590433569404789,1,1,81295.35645774084,79298.49245177922
3390973627983413504,1,1,81213.22416786249,79298.49245177922
339323392712846874,1,1,81388.549178325,79298.49245177922
3393420835312002324,1,7,81686.87725548797,68334.57664233379
3393538200683913934,1,0,81622.3593459648,83109.41067712914
3393718942830649578,7,1,81230.96838258445,79298.49245177922
3397310189888718917,1,0,82330.0914982021,83109.41067712914
3398210892868679752,7,0,82805.00697459785,83109.41067712914
3399521285753890954,1,0,81859.96464274752,83109.41067712914
3407630960676694769,1,1,82168.79085717011,79298.49245177922
3409053021435703884,1,6,82149.07870364813,92644.6648703065
3412530511093741752,1,0,82194.7325029809,83109.41067712914
3414477815677495088,7,1,80967.23396574728,79298.49245177922
3416018653603729389,1,6,81033.69213370614,92644.6648703065
3417508558331183349,1,1,81233.54356962479,79298.49245177922
3419511092464023141,1,3,81713.54125349842,82621.70099012747
3422490949158365985,1,0,80475.23384924167,83109.41067712914
3422777417513500532,7,1,80457.90335257084,79298.49245177922
3427173369750632034,1,1,81859.12795181436,79298.49245177922
3429205098229594876,1,1,82073.56159360532,79298.49245177922
3429343858659508266,1,1,81948.42957842656,79298.49245177922
3431931893361964940,1,1,80762.4463634522,79298.49245177922
3433357310720280369,1,1,81345.02125590241,79298.49245177922
3434976299890985187,1,1,82473.8393948447,79298.49245177922
3436702477636232009,1,1,82785.51499203907,79298.49245177922
3437121274935249007,1,2,82723.35365223768,88099.52764773664
3437247814797967021,7,0,82859.78622960381,83109.41067712914
3437622377320224993,7,0,82301.48849562483,83109.41067712914
3438258075293987541,1,1,82062.47347542529,79298.49245177922
343895774265559002,1,1,82263.10057917354,79298.49245177922
344252206276270478,1,1,82458.09944261171,79298.49245177922
3448831154605042820,7,0,82175.6838053373,83109.41067712914
3449647165972976414,1,1,82905.7409941334,79298.49245177922
345416337957225298,1,0,82590.36531937648,83109.41067712914
345481582461167855,7,1,82553.05503235594,79298.49245177922
3459290729524206642,1,3,81197.99536749908,82621.70099012747
3461674830297893922,1,1,81817.3707174208,79298.49245177922
3465063985717195996,1,1,81421.91870972402,79298.49245177922
3468412586548070649,1,7,82084.35485280784,68334.57664233379
3469467183435530148,1,2,81576.35735258315,88099.52764773664
3469753199215489030,1,7,81173.60578195027,68334.57664233379
3470270409008589831,1,3,80374.38570718114,82621.70099012747
347083911900948648,1,0,82236.00196722473,83109.41067712914
3473035995015423005,1,8,81124.01513453346,92193.07473980954
3473657669745511497,1,1,80954.15535964174,79298.49245177922
3477256199407322491,1,3,82641.66571887548,82621.70099012747
348320512068316325,1,4,81946.58308201739,94148.99835688827
3486963438557189439,1,1,82046.34132778218,79298.49245177922
3491544960295802806,1,1,81356.52540191438,79298.49245177922
3492458347157973015,1,0,81646.89156358743,83109.41067712914
3494539325905640920,7,8,81938.2819894539,92193.07473980954
3494761241363752503,1,1,81804.88243354927,79298.49245177922
3496699118711797001,1,6,80852.09286338551,92644.6648703065
3498509475405271475,1,3,81703.89157751376,82621.70099012747
3500022907142289998,1,1,80487.75845005248,79298.49245177922
3501128262826528187,1,3,81498.41076569069,82621.70099012747
3502302859541931419,1,1,81466.80510600115,79298.49245177922
3503567023860800116,1,1,81138.82989946012,79298.49245177922
3503684198804180836,1,1,81354.85529352004,79298.49245177922
3505583370737782420,1,1,81174.3818782661,79298.49245177922
3505690598556927942,1,1,81091.38746678494,79298.49245177922
3508357477693163747,1,1,82211.4720842049,79298.49245177922
3510593665834030780,1,1,82249.6645246702,79298.49245177922
3512547302573957309,1,1,82799.48301101537,79298.49245177922
3512928991701199945,1,3,83244.14287112563,82621.70099012747
3517298734190417329,1,7,80902.24097072103,68334.57664233379
3522086939720596011,1,1,81493.1145661792,79298.49245177922
3527488242598467551,1,1,81018.85687550594,79298.49245177922
3528628088722177433,1,1,81097.45371884397,79298.49245177922
3529079915307728380,1,3,81142.42215331973,82621.70099012747
3532560315008657009,1,1,81279.51234947026,79298.49245177922
3542126796757146446,1,1,83687.61941069337,79298.49245177922
3549665357182727135,1,1,81582.23514664375,79298.49245177922
3549746479765752969,1,1,81728.51909911673,79298.49245177922
3551536245353409722,1,1,81628.80781444738,79298.49245177922
3556921612993667855,1,1,80680.13758214595,79298.49245177922
3559611693088380181,1,1,82413.47472774172,79298.49245177922
3560570395631459891,1,1,82064.31110640439,79298.49245177922
3562227496767183486,1,0,81803.03480303033,83109.41067712914
3563626351164358342,1,1,81760.58904968455,79298.49245177922
3573404195491870117,7,1,81700.50356129171,79298.49245177922
3575557717566290599,7,3,82580.04515813594,82621.70099012747
3577141341538735077,1,1,81352.0834891913,79298.49245177922
3580456187324370800,7,8,81353.45750021964,92193.07473980954
3583345993915706501,1,7,81836.43858157072,68334.57664233379
358670927377144863,7,1,82124.6227588554,79298.49245177922
3589730998512510746,1,1,81368.63654602673,79298.49245177922
3593121095079324257,1,1,81084.98534450286,79298.49245177922
3600659208061880854,1,0,81636.82039270473,83109.41067712914
3601607972552262634,7,1,81958.93508689608,79298.49245177922
3603420359978722352,1,7,81464.2772153462,68334.57664233379
3604648433941930221,1,1,81919.99466775684,79298.49245177922
3610690330774160880,1,1,82075.77602462363,79298.49245177922
3612112376926425955,1,3,81615.0926600623,82621.70099012747
361422772098233239,1,1,81337.44220435584,79298.49245177922
3615308691259056747,1,1,80826.43917080663,79298.49245177922
3620117969487526072,1,1,81532.43423693943,79298.49245177922
3622545542912700494,7,8,81382.90850628796,92193.07473980954
3625892089360670156,1,1,82035.98404887671,79298.49245177922
3626226089596966893,1,1,81791.40276674021,79298.49245177922
3630444761257537728,1,1,81022.95846388146,79298.49245177922
3630938621218067691,7,3,81138.13453511543,82621.70099012747
3632841814564295400,7,3,82608.06408736983,82621.70099012747
3632890312347466972,1,1,82608.06408736983,79298.49245177922
3633271642341240324,1,1,82813.15348438166,79298.49245177922
3633768491379114484,1,8,83343.68658188048,92193.07473980954
3634662467897983105,1,1,83150.38360207198,79298.49245177922
3639257400881463645,1,1,82166.63673821928,79298.49245177922
3639501915236427283,1,2,82092.91135149305,88099.52764773664
3639798228639837909,7,1,82178.30867679243,79298.49245177922
364310757223536119,7,3,82180.78652037414,82621.70099012747
3643731329016505380,1,0,81948.38852320873,83109.41067712914
3644331323830049912,1,1,82281.278911472,79298.49245177922
3644437590938244384,7,0,82177.72042372185,83109.41067712914
3646691613681283232,1,0,81993.14170354785,83109.41067712914
3648962142909838181,1,1,82200.83077666824,79298.49245177922
365034168867130656,1,0,82129.23912815755,83109.41067712914
3651423901960139476,1,7,80675.92337969711,68334.57664233379
3654198958179954199,1,0,81781.40037436689,83109.41067712914
3657232799058171328,7,1,81680.28117546602,79298.49245177922
3657366012237434537,1,0,81684.283531461,83109.41067712914
3657662592952398228,1,2,81438.26253186127,88099.52764773664
3659403972383660077,1,1,80557.54434951818,79298.49245177922
3659552508108552639,1,1,80586.12618274431,79298.49245177922
3659801638750598943,1,7,80750.33889277616,68334.57664233379
3660319760183795918,1,2,80351.7449179662,88099.52764773664
3663862593000365796,1,4,80822.89796459187,96670.42493645004
3664056683709245009,7,1,81137.39353282024,79298.49245177922
3664247204552696621,1,1,81000.9609554541,79298.49245177922
3664411521979985817,1,7,81191.65840554117,68334.57664233379
3673938401695472093,1,3,82270.37066310474,82621.70099012747
3678305408288485011,1,3,81324.34905341512,82621.70099012747
3679611985674789519,7,7,80881.15304667197,75214.15224355509
3680521871577207945,1,0,80886.16036894098,83109.41067712914
3680693100669521693,1,1,81083.86612482555,79298.49245177922
3684539144954503770,1,0,80970.8914815471,83109.41067712914
3684631667611995036,1,1,80925.55848456733,79298.49245177922
36882518792270675,7,0,81404.69544981384,83109.41067712914
3690315639726519689,1,1,80663.69148145121,79298.49245177922
3690404650694467338,1,1,80569.54421331678,79298.49245177922
3693868345354636844,1,0,82822.0620169696,83109.41067712914
3694108996649010474,1,7,82746.07591128595,68334.57664233379
3696285288090185922,1,7,82233.48933402331,68334.57664233379
3701579622741407289,7,0,82026.47622491836,83109.41067712914
3701911251000137857,7,0,82255.60386590361,83109.41067712914
3703425020698763058,1,3,81938.83925791526,82621.70099012747
3709177747369744486,1,1,81777.96074001078,79298.49245177922
3712134470227302674,1,1,81375.40416169548,79298.49245177922
3718724447232567027,1,1,81869.78437439603,79298.49245177922
3721078147097631431,1,0,82205.8701676087,83109.41067712914
3727363101763892723,1,8,79740.04357484425,92193.07473980954
3729151946754584202,7,1,81736.33819599441,79298.49245177922
3729857814892336524,1,0,81991.46053426049,83109.41067712914
3730847093609841977,7,3,82298.56324264318,82621.70099012747
3731425980795988245,1,1,81280.54460488078,79298.49245177922
3732664620593139989,1,1,81467.41334965649,79298.49245177922
3733840555812319417,1,1,81092.2301867802,79298.49245177922
3735064721816751996,1,1,81274.44889267183,79298.49245177922
3736394393974278075,1,1,81102.12069746602,79298.49245177922
3736626776811907735,1,3,81684.20911093344,82621.70099012747
3740144063866648840,1,1,82222.26290038295,79298.49245177922
3740799441744045131,7,4,82650.36419298447,96670.42493645004
3741370829548270233,1,1,82486.64895866282,79298.49245177922
3743241587637096693,1,1,81771.82752923541,79298.49245177922
3743519746203039550,1,1,81634.45501539207,79298.49245177922
3744186103716793506,1,1,80648.2303595282,79298.49245177922
3744954556683995209,1,3,80680.85016912111,82621.70099012747
3745570378777826616,1,0,80534.71354620498,83109.41067712914
374577171863157699,1,1,80854.51228051975,79298.49245177922
3747893793130762485,1,1,81262.40941130451,79298.49245177922
3748029512680363572,1,2,81438.86262000093,88099.52764773664
374822007940047605,1,3,81103.21156339432,82621.70099012747
3748490558431828325,1,1,81268.58705132206,79298.49245177922
375042787055374336,1,1,81202.64841874265,79298.49245177922
3751551099144376145,1,7,81591.24145316005,68334.57664233379
3753013128536437484,7,1,80845.68727282608,79298.49245177922
3763131325343325685,1,0,81286.34283427964,83109.41067712914
376343760433031967,1,0,82019.92283498164,83109.41067712914
3764276097211301993,7,0,81532.31730185199,83109.41067712914
3765113362261676131,1,3,81787.65855748978,82621.70099012747
3765549387063852112,1,1,81756.64484522588,79298.49245177922
3765752949487456157,7,1,81803.42076506633,79298.49245177922
3767653146337341863,1,3,81598.36114469162,82621.70099012747
3768530196916821861,7,1,81462.17650677625,79298.49245177922
3768872600977264335,1,1,81696.04597138884,79298.49245177922
377014811609599189,7,0,82149.22300272195,83109.41067712914
3771983116796703908,1,0,81320.94220482967,83109.41067712914
3773278259428239520,1,0,81651.32612153616,83109.41067712914
3773881548707352606,7,1,81483.0650863786,79298.49245177922
3774844165583536978,1,3,82050.21161806039,82621.70099012747
3775647965564694115,7,7,81923.58077059881,75214.15224355509
378783694668292746,1,1,82074.33800791723,79298.49245177922
3788026673493274468,1,1,81722.95118648573,79298.49245177922
3789507702654791064,1,7,81226.53307064192,68334.57664233379
3790838703604275005,1,1,80375.14279895637,79298.49245177922
3791106865157160759,7,7,80255.10078178388,75214.15224355509
3791872180998673389,1,6,80578.23675254418,92644.6648703065
3791963217855651915,1,7,80753.4930485321,68334.57664233379
3796885142646441888,7,0,82699.98989251752,83109.41067712914
3797945642983221095,1,0,83202.47394231409,83109.41067712914
3801428506194874356,1,0,81031.03017051941,83109.41067712914
3801659522531320969,7,1,81447.95829681256,79298.49245177922
3802822732062705571,1,1,81346.98377204733,79298.49245177922
3804678141110330562,1,2,81738.0613958207,88099.52764773664
3805293956964625923,1,1,81637.27657742322,79298.49245177922
3805512975348983658,7,0,81918.24449121075,83109.41067712914
3805787228151947580,1,5,81850.35746549637,69066.32974824656
3814988214516514739,1,6,81344.72078094851,92644.6648703065
3816396206662655070,1,1,82466.0135404598,79298.49245177922
3816889281451133331,1,1,82403.99357175008,79298.49245177922
3820501057361627126,1,1,81493.86348636242,79298.49245177922
3823237686016894384,1,2,81642.82466510903,88099.52764773664
3823847084215464364,1,6,81824.22567695094,92644.6648703065
3824580088648719071,1,1,81117.22569087667,79298.49245177922
3827818276079227750,1,3,80634.88855874013,82621.70099012747
3832239004038812961,1,1,80952.3335234662,79298.49245177922
3837942234819614260,1,1,82222.2944290272,79298.49245177922
3838202890624655278,1,1,82266.24106981883,79298.49245177922
3844051719189846897,1,7,82365.92410538803,68334.57664233379
3844529523151805763,1,3,81696.3723559312,82621.70099012747
3846725583900757871,1,1,80372.3847762848,79298.49245177922
3846917378988628836,1,0,80524.25850775011,83109.41067712914
3851954586153581342,1,7,82682.78446810515,68334.57664233379
3853023011780936986,1,0,83243.19521550745,83109.41067712914
3856560688914949495,1,3,81902.01130347225,82621.70099012747
3857111316973122764,1,7,82336.06259842154,68334.57664233379
3859180493408360570,1,7,82444.45491676065,68334.57664233379
3860369518796705464,1,1,81476.3074692831,79298.49245177922
386179413317432759,1,0,82530.72116728137,83109.41067712914
3862283029367147100,1,1,80905.14235236317,79298.49245177922
387110220101159461,7,7,82008.67775801125,75214.15224355509
3871353532289412829,1,1,82268.50932307009,79298.49245177922
38720220343019295,1,4,81713.28881596745,94148.99835688827
3872404382995726344,7,1,82509.77856705226,79298.49245177922
3873529576890175986,1,1,81590.70514152896,79298.49245177922
3874231648189946563,7,3,81877.82335406916,82621.70099012747
387438239914087389,1,1,81297.64187516205,79298.49245177922
3875505706562639755,1,8,81397.4169190078,92193.07473980954
387795160680938134,1,3,81323.73623889252,82621.70099012747
3881132901057255033,1,1,80160.38974773668,79298.49245177922
3881686620356933828,1,0,79990.25637391862,83109.41067712914
38828589049756310,1,7,81803.96701908343,69434.74600795352
3892349162019290006,1,1,81797.05789183552,79298.49245177922
3894888575269214524,1,6,82225.43253644185,92644.6648703065
3898877107414542181,1,7,82247.24059875427,68334.57664233379
3900920687762286239,1,1,82403.46324511323,79298.49245177922
3901279852353173349,7,2,82623.79724627415,88099.52764773664
3901503348212592846,1,7,82453.30628633077,68334.57664233379
3902629525991550024,1,6,81728.45790604163,92644.6648703065
3905324598634853458,7,1,81655.31117299097,79298.49245177922
3907307726394120752,1,1,81836.42940887788,79298.49245177922
3908719332343931847,1,1,82308.33431789026,79298.49245177922
3912449835679974471,1,0,81552.8430011551,83109.41067712914
3914108205942212829,1,6,82506.11986857714,92644.6648703065
3921409779696038020,1,1,81448.08348877376,79298.49245177922
3924925731199855423,1,1,82935.10194638063,79298.49245177922
3925031172672067658,1,1,82811.95224300222,79298.49245177922
3926912345193898238,1,1,81603.134314756,79298.49245177922
3927452379397855328,1,0,81665.2131527788,83109.41067712914
3928900431133813846,1,1,81490.63303892475,79298.49245177922
3929831403318721713,1,1,81761.54702631074,79298.49245177922
3930170407965226882,1,8,81756.42410414091,92193.07473980954
3930272730771368076,7,1,81707.27819464581,79298.49245177922
3930985966891376353,1,1,81612.75390675706,79298.49245177922
3932418347989931480,1,0,81409.99262612381,83109.41067712914
3934763559105859268,1,1,82178.78947194129,79298.49245177922
3935862848607144705,1,1,82610.87937413958,79298.49245177922
3936167048310580043,1,1,82878.89888734961,79298.49245177922
3938835449279109405,1,4,82335.9308933161,96670.42493645004
3941800481024866677,7,4,81061.99423557821,96670.42493645004
3942266375280079556,1,0,81301.95237653091,83109.41067712914
3943091745534409961,1,1,82436.90803886461,79298.49245177922
3943924498986646636,1,4,82501.54173324081,96670.42493645004
3946736056170445221,1,1,81920.64029980733,79298.49245177922
3949641819596089375,1,1,82102.61077264798,79298.49245177922
3955593576017440035,1,1,81966.2365755924,79298.49245177922
3957273306740562163,1,0,82203.04053326407,83109.41067712914
3963212533837688458,1,6,81974.78609038249,92644.6648703065
3963852615002187882,1,0,82025.01964188887,83109.41067712914
3964171518337549310,1,7,81458.29772041152,68334.57664233379
3966080461902140174,1,1,81432.54367821506,79298.49245177922
3966970355996097520,1,0,81483.76003328891,83109.41067712914
3971498501700964918,1,1,81785.98781418357,79298.49245177922
3972094034739607039,1,1,81820.5858655585,79298.49245177922
